ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Mídia
8231705509,10 de dez de 2022 09:43:59,Trote Solidário para Irmã Dulce ,Corrida,"",3880,"6,15",137.0,15,false,,Pegasus 38,activities/8820972558.tcx.gz,,,3880.0,3313.0,6152.39990234375,3.200000047683716,1.8570480346679688,7.007783889770508,12.707779884338379,7.400000095367432,13.399999618530273,8.335368156433105,-0.0926467701792717,,,87.0,79.80502319335938,,124.0096664428711,,,493.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,6148.7998046875,1670662784.0,3.0,25.200000762939453,26.040000915527344,22.829999923706055,0.8700000047683716,1013.2000122070312,5.050000190734863,8.670000076293945,28.0,0.009399999864399433,1670659328.0,1670705664.0,0.5899999737739563,,11132840.0,0.03999999910593033,5.0,0.9200000166893005,16093.0,0.0,269.3999938964844,,,,0.0,1.5856701135635376,861.0,,,,,,,,,,,,media/e44b4047-151e-46b0-b6b7-411f96ac7fd6.jpg|media/b4134e5f-9f6d-4480-bb36-73b89bc4a1fb.mp4
8246667641,14 de dez de 2022 08:25:22,Corrida matinal,Corrida,,2202,"4,93",170.0,43,false,,Pegasus 38,activities/8837853525.tcx.gz,,,2202.0,2110.0,4929.916015625,3.475409984588623,2.3364529609680176,65.8554458618164,43.85544204711914,9.100000381469727,57.400001525878906,10.111393928527832,0.446255087852478,,,88.0,83.7518081665039,,139.54795837402344,,,445.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,5092.60009765625,1671004800.0,3.0,24.579999923706055,25.5,23.280000686645508,0.9200000166893005,1009.5999755859375,3.9000000953674316,8.180000305175781,359.0,0.0,1671005056.0,1671051392.0,0.7099999785423279,,11132840.0,0.0,,0.9900000095367432,16093.0,0.0,267.5,,,,0.0,2.238835573196411,28.5,,,,,,,,,,,,""
8262260698,18 de dez de 2022 10:16:02,Corrida matinal,Corrida,"",2858,"6,13",157.0,60,false,,Cumulus 24,activities/8855441686.tcx.gz,,,2858.0,2809.0,6131.6220703125,6.436429977416992,2.1828486919403076,27.54559326171875,31.345600128173828,7.699999809265137,26.600000381469727,5.377313613891602,-0.06197381019592285,,,88.0,82.24754333496094,,141.19180297851562,,,513.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,6157.2998046875,1671357568.0,2.0,26.030000686645508,28.18000030517578,24.510000228881836,0.9100000262260437,1012.0999755859375,2.990000009536743,4.239999771118164,16.0,0.008899999782443047,1671350656.0,1671397120.0,0.8399999737739563,,12021078.0,0.05000000074505806,5.0,0.8199999928474426,16093.0,2.0,269.6000061035156,,,,0.0,2.1454241275787354,1092.9000244140625,,,,,,,,,,,,media/a903c005-8da2-4432-b6b7-549e14a5df65.mp4|media/861c4577-3428-4527-b769-3e4aacba29a3.jpg
8262786209,18 de dez de 2022 11:10:45,Pedalada,Pedalada,"",4816,"10,07",154.0,28,false,,Itaú,activities/8856024745.tcx.gz,,,4816.0,2987.0,10071.2607421875,7.019999980926514,3.371710777282715,91.50526428222656,29.40530014038086,7.199999809265137,71.30000305175781,10.476190567016602,0.6166036128997803,,,,,,126.73831176757812,,83.86163330078125,539.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,10315.7998046875,1671361152.0,2.0,27.049999237060547,30.770000457763672,24.770000457763672,0.8700000047683716,1012.5,3.240000009536743,4.739999771118164,26.0,0.007300000172108412,1671350656.0,1671397120.0,0.8399999737739563,3014974.0,,0.03999999910593033,5.0,0.8199999928474426,16093.0,3.0,269.8999938964844,,,,0.0,2.0912086963653564,2663.300048828125,,,,,,,,,,,,media/5d11b616-aee1-4095-a9b1-c129ddc7d217.mp4
8265229865,18 de dez de 2022 11:10:22,Pedalada matinal,Pedalada,,4836,"8,83",153.0,26,false,,Itaú,activities/8858834409.tcx.gz,,12.0,4836.0,2567.0,8831.7001953125,7.780029296875,3.4404752254486084,93.07865905761719,29.67865753173828,5.599999904632568,71.0999984741211,21.10091781616211,0.7178685665130615,,,,,,127.66614532470703,,50.97526931762695,491.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,1671361152.0,2.0,27.049999237060547,30.770000457763672,24.770000457763672,0.8700000047683716,1012.5,3.240000009536743,4.739999771118164,26.0,0.007300000172108412,1671350656.0,1671397120.0,0.8399999737739563,3014974.0,,0.03999999910593033,5.0,0.8199999928474426,16093.0,3.0,269.8999938964844,,,,0.0,1.8262407779693604,1956.4000244140625,,,,,,,,,,,,""
8277804529,22 de dez de 2022 09:46:50,Corrida matinal,Corrida,"",4116,"7,13",157.0,41,false,,Pegasus 38,activities/8872886256.tcx.gz,,,4116.0,3565.0,7137.11767578125,7.596190452575684,2.0019965171813965,132.69232177734375,132.5919952392578,362.6000061035156,442.79998779296875,13.93124771118164,0.0014011259190738201,,,91.0,79.88216400146484,,131.7418670654297,,,661.0,,,41.0,,,,,,,,,,,0.0,,0.0,,1.0,7453.0,1671699584.0,5.0,9.680000305175781,7.239999771118164,7.400000095367432,0.8600000143051147,1015.2999877929688,4.860000133514404,12.069999694824219,231.0,0.15369999408721924,1671693312.0,1671723648.0,0.9800000190734863,,11132840.0,0.25,5.0,0.8799999952316284,16093.0,0.0,289.79998779296875,,,,0.0,1.7339935302734375,1723.5,,,,,,,,,,,,media/88e683f0-3f87-4a55-9fe5-67ee3191837a.mp4
8285426744,24 de dez de 2022 10:32:05,Corrida na hora do almoço,Corrida,"",3107,"5,61",176.0,27,false,,Pegasus 38,activities/8881402480.tcx.gz,,,3107.0,2546.0,5611.96533203125,4.0487470626831055,2.204228401184082,48.49785232543945,38.29790115356445,349.5,389.0,15.616460800170898,0.18175451457500458,,,89.0,82.1006851196289,,132.19703674316406,,,511.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,5696.10009765625,1671875968.0,5.0,9.460000038146973,8.899999618530273,8.890000343322754,0.9599999785423279,1019.4000244140625,1.6299999952316284,3.619999885559082,218.0,0.17820000648498535,1671866112.0,1671896576.0,0.05999999865889549,,11132840.0,0.33000001311302185,5.0,0.9399999976158142,16093.0,1.0,278.3999938964844,,,,0.0,1.8062328100204468,752.5999755859375,,,,,,,,,,,,media/9e24914b-d4cd-4865-a76e-ff6236bc9221.mp4|media/7203a205-0535-48f8-86b5-57a6eb692222.jpg|media/d0dcaf0b-db92-46f4-bd70-b1b65d5fe4f1.jpg
8289465565,25 de dez de 2022 11:48:29,Corrida na hora do almoço,Corrida,"",2986,"5,82",,,false,"",Cumulus 24,activities/8289465565.gpx,,,2986.0,2700.0,5822.56005859375,4.092016696929932,2.156503677368164,61.85844039916992,61.8583984375,335.79998779296875,388.5,19.666614532470703,0.0,,,,,,,,,533.2637939453125,,,,,,,,,4.0,,,,,0.0,30.0,0.0,,1.0,5925.10009765625,1671965952.0,2.0,7.639999866485596,7.019999980926514,6.28000020980835,0.9100000262260437,1019.0999755859375,1.440000057220459,2.490000009536743,128.0,0.0,1671952512.0,1671982976.0,0.09000000357627869,,12021078.0,0.0,,0.8399999737739563,16093.0,1.0,276.6000061035156,,,,0.0,1.9499530792236328,748.4000244140625,,,,,,,,,,,,media/434e0d5e-df8b-4e79-88ac-26e71d068918.jpg|media/eb8546cd-1036-402a-938d-ec2646e35b9d.jpg|media/bec3d0f8-172d-441e-b711-d79521f18791.jpg|media/1f76a4a1-94a9-4d67-8c8c-6a1693ed73b4.jpg
8297313928,27 de dez de 2022 12:02:47,Corrida vespertina,Corrida,"",1929,"4,38",148.0,22,false,,Cumulus 24,activities/8894966135.tcx.gz,,,1929.0,1898.0,4379.88134765625,3.3052256107330322,2.3076298236846924,8.413227081298828,27.413230895996094,340.29998779296875,364.0,4.8779377937316895,-0.43380171060562134,,,89.0,82.51365661621094,,133.7518768310547,,,357.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,4351.2998046875,1672142336.0,3.0,7.860000133514404,7.860000133514404,4.610000133514404,0.800000011920929,1030.5,0.8199999928474426,1.4299999475479126,269.0,0.013500000350177288,1672125312.0,1672155904.0,0.17000000178813934,,12021078.0,0.05999999865889549,5.0,0.9700000286102295,16093.0,1.0,348.29998779296875,,,,0.0,2.27054500579834,0.0,,,,,,,,,,,,media/70a7e6ef-8f9c-410a-9270-ea596c6d0810.mp4
8301165063,28 de dez de 2022 08:17:43,Corrida matinal,Corrida,"",5242,"8,52",162.0,44,false,,Pegasus 38,activities/8899331944.tcx.gz,,,5242.0,4420.0,8524.1572265625,4.382751941680908,1.9285422563552856,277.4472351074219,277.24700927734375,370.70001220703125,594.0,48.0692253112793,0.002346273045986891,,,91.0,79.17730712890625,,129.86341857910156,,,849.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,9548.400390625,1672214400.0,3.0,0.9200000166893005,0.9200000166893005,-0.1899999976158142,0.9200000166893005,1026.0999755859375,1.0399999618530273,1.4199999570846558,176.0,0.0,1672211840.0,1672242304.0,0.20999999344348907,,11132840.0,0.0,,0.949999988079071,16093.0,0.0,307.3999938964844,,,,0.0,1.6261268854141235,2550.10009765625,,,,,,,,,,,,media/2092f59d-b2ae-4546-9c77-0fc416e60336.mp4
8324731832,2 de jan de 2023 10:20:08,Corrida matinal,Corrida,"",3425,"6,00",148.0,22,false,,Pegasus 38,activities/8926037813.tcx.gz,,,3425.0,2728.0,6004.13232421875,9.949274063110352,2.200928211212158,74.68456268310547,72.78459930419922,65.4000015258789,122.4000015258789,9.387910842895508,0.031644873321056366,,,90.0,80.99357604980469,,127.94950866699219,,,529.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,6137.2001953125,1672653568.0,2.0,10.399999618530273,10.399999618530273,8.829999923706055,0.8999999761581421,1026.800048828125,1.1100000143051147,1.3200000524520874,112.0,0.014499999582767487,1672646400.0,1672679936.0,0.3700000047683716,,11132840.0,0.07000000029802322,5.0,0.7200000286102295,16093.0,0.0,339.0,,,,0.0,1.7530312538146973,650.2999877929688,,,,,,,,,,,,media/bfe2e538-9cba-44ab-88be-896dcc10172b.jpg|media/c0f45e69-f141-4fdc-83d7-0caab3cf888f.jpg|media/e4961424-72e9-4b6d-a050-4f23769aaf20.mp4
8335532530,4 de jan de 2023 08:54:02,Corrida matinal,Corrida,"",3409,"5,45",159.0,18,false,,Pegasus 38,activities/8938600392.tcx.gz,,,3409.0,2482.0,5457.32861328125,6.9510297775268555,2.1987626552581787,82.50933074951172,74.5093002319336,54.599998474121094,93.5,21.69723129272461,0.14659187197685242,,,92.0,79.85224914550781,,125.63516235351562,,,521.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,5730.0,1672819200.0,2.0,5.690000057220459,3.940000057220459,3.1500000953674316,0.8399999737739563,1034.9000244140625,2.25,2.25,93.0,0.0,1672819200.0,1672852736.0,0.4399999976158142,,11132840.0,0.0,,0.3199999928474426,16093.0,0.0,292.20001220703125,,,,0.0,1.6008590459823608,471.29998779296875,,,,,,,,,,,,media/b68ff09c-e7d1-4784-a08c-4b84a082ecef.jpg|media/a16f3147-53d6-4a9f-96ed-bc93f917d91b.jpg|media/22cf788c-8ad0-4ccb-83e7-1e108951a2f5.jpg|media/9f80eddb-7d0d-4526-ab39-f4aad0deae6c.jpg|media/ec91586c-31da-4671-8fc9-e4a5ececbd6e.jpg|media/f0112d60-2bf2-45ff-a062-9579dd729623.jpg
8346132060,6 de jan de 2023 09:10:06,Corrida matinal,Corrida,"",3689,"7,19",147.0,20,false,,Pegasus 38,activities/8950406050.tcx.gz,,,3689.0,3235.0,7189.43359375,4.390035152435303,2.222390651702881,61.82621383666992,58.42620086669922,36.29999923706055,93.4000015258789,19.053688049316406,0.047291625291109085,,,90.0,83.01585388183594,,123.21660614013672,,,635.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,7316.2998046875,1672995584.0,2.0,7.599999904632568,5.619999885559082,4.260000228881836,0.7900000214576721,1027.199951171875,3.009999990463257,3.2100000381469727,127.0,0.0,1672992000.0,1673025664.0,0.5,,11132840.0,0.0,,0.8299999833106995,16093.0,0.0,295.0,,,,0.0,1.948884129524231,1666.9000244140625,,,,,,,,,,,,media/0f66b316-0776-4279-8cc1-3f5af0eb3cdd.jpg|media/1845c961-8fe5-4cb5-a16a-ee3f50182124.jpg|media/98b34310-d0ef-4a8f-8349-667234ff9727.jpg|media/4c5a774f-f1ee-4777-b675-a75be358edf9.mp4|media/2c34d7cf-661c-4ed8-8b24-83c732426e64.jpg|media/e83130f7-9a43-4c44-8bc0-2a0c8dabeb92.jpg|media/17e500b6-864c-4344-afd4-48068d846984.jpg
8362467350,9 de jan de 2023 08:37:06,Corrida matinal,Corrida,"",3045,"5,50",151.0,30,false,,Pegasus 38,activities/8968793700.tcx.gz,,,3045.0,2376.0,5507.24462890625,6.5522003173828125,2.317863941192627,70.84284210205078,75.3427963256836,232.39999389648438,283.29998779296875,35.5214729309082,-0.08171054720878601,,,93.0,80.85397338867188,,132.5171661376953,,,524.0,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,5698.60009765625,1673251200.0,2.0,6.329999923706055,5.599999904632568,4.909999847412109,0.9100000262260437,1024.800048828125,1.3899999856948853,3.5199999809265137,196.0,0.021299999207258224,1673251584.0,1673284736.0,0.5899999737739563,,11132840.0,0.05999999865889549,5.0,0.7200000286102295,16093.0,0.0,294.6000061035156,,,,0.0,1.8086190223693848,1910.4000244140625,,,,,,,,,,,,media/cf49292e-ee2f-4b5b-903e-ae414d6e7657.jpg|media/6f20717f-1cd9-409d-8c1c-a847eed76c55.mp4|media/ac71479b-36ff-4112-b048-c4e03a545691.jpg|media/e6821799-cc27-46e3-8744-f8ccd0ad3e05.jpg|media/a1b1e500-cac4-41f3-8bd1-634e2d3f309f.jpg
8373340433,11 de jan de 2023 08:26:18,Corrida matinal,Corrida,"",3365,"6,32",170.0,35,false,,Pegasus 38,activities/8980796899.tcx.gz,,,3365.0,2782.0,6325.1533203125,8.682416915893555,2.27359938621521,80.62544250488281,93.32540130615234,9.199999809265137,85.0,14.583507537841797,-0.20078565180301666,,,90.0,82.65422821044922,,134.297607421875,,,586.0,,,35.0,,,,,,,,,,,0.0,,0.0,,1.0,6534.60009765625,1673424000.0,5.0,12.6899995803833,12.6899995803833,11.069999694824219,0.8999999761581421,1029.5999755859375,4.360000133514404,7.5,4.0,0.14149999618530273,1673424000.0,1673458048.0,0.6499999761581421,,11132840.0,0.3100000023841858,5.0,0.3100000023841858,16093.0,0.0,311.70001220703125,,,,0.0,1.8796889781951904,1623.0,,,,,,,,,,,,media/2113b325-f723-4336-8b5d-e7f2b19e5c4b.mp4|media/2cbec963-f07f-4b3f-8168-1a66ab7569e1.jpg|media/44bbb767-6b66-409e-ab3c-b26a6d7fe193.jpg
8388900958,14 de jan de 2023 08:39:28,Corrida matinal,Corrida,"",5059,"10,22",171.0,72,false,,Pegasus 38,activities/8998003553.tcx.gz,,,5059.0,4383.0,10224.6953125,4.978906154632568,2.3328075408935547,75.09976959228516,96.99980163574219,7.900000095367432,82.80000305175781,25.405479431152344,-0.21418730914592743,,,89.0,82.7291488647461,,137.91429138183594,,,894.0,,,72.0,,,,,,,,,,,0.0,,0.0,,1.0,10445.099609375,1673683200.0,3.0,12.369999885559082,12.369999885559082,11.09000015258789,0.9200000166893005,1026.5,3.2699999809265137,3.4600000381469727,171.0,0.036400001496076584,1673683200.0,1673717376.0,0.7400000095367432,,11132840.0,0.05000000074505806,5.0,0.8899999856948853,16093.0,0.0,303.8999938964844,,,,0.0,2.021090269088745,3346.699951171875,,,,,,,,,,,,media/b5b9430f-8602-46e0-bdd1-ff6e813f2d52.mp4|media/c154545e-1318-461c-ae30-2f32c7a126bb.jpg|media/352a45a8-bcb5-46df-b397-0c54b2d09c14.jpg|media/47f984b4-fa85-48f6-9d2c-2e16020aa126.jpg|media/d9d136e2-ceca-4288-9f6d-05ddec8e1d7d.jpg|media/c7e4c25c-3b0e-4a6a-9b2d-96c5b5bfa296.jpg|media/16f3a9aa-d0a2-4167-9c3b-284aa5b59350.jpg|media/816dd7dc-b10b-4bf7-a313-cf456b18ab91.mp4
8406179093,17 de jan de 2023 10:51:46,Corrida matinal,Corrida,"",2359,"4,82",158.0,32,false,"",Cumulus 24,activities/9017299952.gpx.gz,,,2359.0,2236.0,4822.05029296875,6.746687412261963,2.1565520763397217,61.75631332397461,36.65629959106445,8.600000381469727,53.79999923706055,9.4616117477417,0.5205254554748535,,,,,,135.27008056640625,,,460.1735534667969,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,4977.10009765625,1673949568.0,2.0,25.719999313354492,26.65999984741211,23.68000030517578,0.8899999856948853,1014.4000244140625,2.3299999237060547,2.8499999046325684,75.0,0.4000999927520752,1673943680.0,1673989760.0,0.8500000238418579,,12021078.0,0.17000000178813934,5.0,0.7300000190734863,16093.0,1.0,265.8999938964844,,,,0.0,2.0441079139709473,16.700000762939453,,,,,,,,,,,,""
8420241329,19 de jan de 2023 08:53:23,Corrida matinal,Corrida,"",2365,"4,98",162.0,38,false,"",Pegasus 38,activities/9032775315.gpx.gz,,,2365.0,2342.0,4986.32275390625,5.6493682861328125,2.129087448120117,62.689483642578125,44.989498138427734,8.600000381469727,54.900001525878906,9.765921592712402,0.3549709916114807,,,,,,137.99270629882812,,,474.6709899902344,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,5133.89990234375,1674115200.0,2.0,25.709999084472656,26.5,22.59000015258789,0.8299999833106995,1013.5,3.130000114440918,3.2300000190734863,93.0,0.1590999960899353,1674116608.0,1674162560.0,0.9300000071525574,,11132840.0,0.12999999523162842,5.0,0.6299999952316284,16093.0,0.0,266.29998779296875,,,,0.0,2.108381748199463,13.300000190734863,,,,,,,,,,,,""
8430869422,21 de jan de 2023 10:02:48,Corrida matinal,Corrida,"",2807,"5,06",156.0,23,false,"",Pegasus 38,activities/9044595992.gpx.gz,,,2807.0,2188.0,5066.8564453125,7.50163459777832,2.3157479763031006,63.03618240356445,45.23619842529297,8.600000381469727,55.29999923706055,9.980246543884277,0.3513026237487793,,,,,,129.65061950683594,,,482.2618103027344,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,5216.0,1674295168.0,2.0,25.559999465942383,26.270000457763672,21.969999313354492,0.8100000023841858,1013.5,2.9200000762939453,2.930000066757202,5.0,0.01679999940097332,1674289408.0,1674335360.0,0.009999999776482582,,11132840.0,0.03999999910593033,5.0,0.5400000214576721,16093.0,1.0,263.79998779296875,,,,0.0,1.8050788640975952,0.0,,,,,,,,,,,,media/09b2fefb-537a-43c5-920e-ec61754c314b.jpg|media/fba2e898-7767-4ccd-86c1-e7dff5dc9d4c.jpg
8454430630,26 de jan de 2023 09:05:49,Corrida matinal,Corrida,,2384,"5,23",163.0,32,false,,Pegasus 38,activities/9070674657.tcx.gz,,,2384.0,2171.0,5232.5458984375,4.68820858001709,2.410200834274292,23.828866958618164,12.828866958618164,7.5,25.799999237060547,29.3438777923584,0.21022270619869232,,,90.0,83.01836395263672,,136.31732177734375,,,468.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,5304.7998046875,1674723584.0,2.0,22.93000030517578,23.6299991607666,21.209999084472656,0.8999999761581421,1013.0999755859375,1.340000033378601,1.340000033378601,13.0,0.00839999970048666,1674721792.0,1674769408.0,0.1899999976158142,,11132840.0,0.05000000074505806,5.0,0.38999998569488525,16093.0,0.0,261.5,,,,0.0,2.1948599815368652,426.8999938964844,,,,,,,,,,,,""
8464174057,28 de jan de 2023 09:30:08,Corrida matinal,Corrida,"",3948,"7,07",156.0,45,false,,Pegasus 38,activities/9081434621.tcx.gz,,,3948.0,3022.0,7071.2646484375,3.64096999168396,2.33992862701416,26.420888900756836,56.320899963378906,7.300000190734863,37.20000076293945,5.5028510093688965,-0.42283809185028076,,,89.0,82.87470245361328,,136.109130859375,,,664.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,7051.2998046875,1674896384.0,5.0,25.510000228881836,26.479999542236328,23.860000610351562,0.9100000262260437,1014.0999755859375,3.950000047683716,6.0,43.0,0.5430999994277954,1674894464.0,1674940160.0,0.25999999046325684,,11132840.0,0.3100000023841858,5.0,0.7200000286102295,10643.0,0.0,266.6000061035156,,,,0.0,1.7911003828048706,1114.4000244140625,,,,,,,,,,,,media/6fd13b50-ae36-4d34-b28e-492cc68ce7e1.jpg|media/17c01f6a-c4a7-40e2-92d1-3f59c48fb42c.mp4|media/4eafb011-2648-48fd-8764-c5b2b2d68087.jpg
8464456193,28 de jan de 2023 10:40:56,Pedalada matinal,Pedalada,"",2287,"7,12",155.0,16,false,,Itaú,activities/9081744884.tcx.gz,,12.0,2287.0,2013.0,7124.3603515625,8.402946472167969,3.539175510406494,89.86552429199219,27.66550064086914,7.300000190734863,69.5,9.904396057128906,0.8730608224868774,,,,,,125.59838104248047,,98.51954650878906,284.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,1674899968.0,5.0,25.729999542236328,27.469999313354492,25.040000915527344,0.9599999785423279,1014.9000244140625,3.6700000762939453,5.190000057220459,45.0,0.6090999841690063,1674894464.0,1674940160.0,0.25999999046325684,3014974.0,,0.33000001311302185,5.0,0.7300000190734863,8907.0,1.0,266.79998779296875,,,,0.0,3.1151552200317383,842.4000244140625,,,,,,,,,,,,media/af0004fa-7f97-468a-a6a3-c4e2591bc74f.mp4
8475463699,30 de jan de 2023 09:14:19,Pedalada matinal,Pedalada,,2457,"11,64",162.0,16,false,,Itaú,activities/9094141360.tcx.gz,,12.0,2457.0,2457.0,11644.0380859375,13.239832878112793,4.739128112792969,107.54254913330078,108.74254608154297,8.5,70.69999694824219,10.08666706085205,-0.010305702686309814,,,,,,120.05528259277344,,95.21578216552734,358.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1675069184.0,5.0,24.8799991607666,25.59000015258789,21.81999969482422,0.8299999833106995,1012.4000244140625,2.880000114440918,3.4800000190734863,85.0,0.4438999891281128,1675067264.0,1675112960.0,0.33000001311302185,3014974.0,,0.3499999940395355,5.0,0.7200000286102295,16093.0,0.0,266.1000061035156,,,,0.0,4.739128112792969,977.4000244140625,,,,,,,,,,,,""
8486448602,1 de fev de 2023 09:04:28,Corrida matinal,Corrida,,2291,"4,97",155.0,31,false,,Pegasus 38,activities/9106236086.tcx.gz,,,2291.0,2259.0,4970.26611328125,3.530088186264038,2.2002062797546387,61.86857986450195,42.768577575683594,8.600000381469727,54.70000076293945,9.89539623260498,0.3842852711677551,,,86.0,83.6159439086914,,134.47146606445312,,,470.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,5114.39990234375,1675241984.0,5.0,24.93000030517578,25.690000534057617,22.139999389648438,0.8500000238418579,1013.2000122070312,2.7200000286102295,4.019999980926514,97.0,0.25859999656677246,1675240192.0,1675285760.0,0.38999998569488525,,11132840.0,0.30000001192092896,5.0,0.6399999856948853,16093.0,0.0,266.1000061035156,,,,0.0,2.1694746017456055,9.0,,,,,,,,,,,,""
8497102148,3 de fev de 2023 08:48:28,Pedalada matinal,Pedalada,,2578,"11,59",152.0,12,false,,Itaú,activities/9119144825.tcx.gz,,12.0,2578.0,2578.0,11596.1640625,13.851566314697266,4.498124122619629,107.21558380126953,105.31558227539062,8.600000381469727,69.69999694824219,12.524040222167969,0.016384728252887726,,,,,,111.5936279296875,,93.42124938964844,368.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,1675411200.0,2.0,25.420000076293945,26.229999542236328,22.68000030517578,0.8500000238418579,1013.5,3.369999885559082,4.510000228881836,43.0,0.13420000672340393,1675412992.0,1675458432.0,0.44999998807907104,3014974.0,,0.11999999731779099,5.0,0.49000000953674316,15922.0,0.0,265.20001220703125,,,,0.0,4.498124122619629,103.0,,,,,,,,,,,,""
8502495680,4 de fev de 2023 10:00:04,Corrida matinal,Corrida,"",3872,"7,02",146.0,29,false,,Pegasus 38,activities/9125134354.tcx.gz,,,3872.0,3280.0,7027.90771484375,3.438218116760254,2.1426548957824707,26.740257263183594,55.340301513671875,7.099999904632568,37.900001525878906,5.624679088592529,-0.406948983669281,,,87.0,81.37149810791016,,129.53671264648438,,,640.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,7011.60009765625,1675504768.0,2.0,26.549999237060547,29.790000915527344,25.510000228881836,0.9399999976158142,1016.0,3.819999933242798,6.010000228881836,40.0,0.30059999227523804,1675499392.0,1675544832.0,0.47999998927116394,,11132840.0,0.1899999976158142,5.0,0.5199999809265137,16093.0,1.0,268.20001220703125,,,,0.0,1.8150588274002075,830.0,,,,,,,,,,,,media/647d7b63-54f5-45ca-8f6a-e05109378fc7.mp4|media/ca70701f-6cbc-48bd-ad19-61cd805ddfbc.jpg
